3.999999999999998224e+00,-7.606853298039593092e-01,1.629023268685803316e+01,7.176332353249222251e+01
4.166666666666665186e+00,-7.489818638146718000e-01,1.616540237622225362e+01,7.445755726186257561e+01
4.333333333333332149e+00,-7.375471081581498334e-01,1.604247785819589467e+01,7.713130357156188666e+01
4.499999999999999112e+00,-7.263728839042749019e-01,1.592141571087851482e+01,7.978487285670831852e+01
4.666666666666666075e+00,-7.154513214167312896e-01,1.580217382397572656e+01,8.241856849403762908e+01
4.833333333333333037e+00,-7.047748464058276596e-01,1.568471134957475499e+01,8.503268705230010482e+01
5.000000000000000000e+00,-6.943361667103508106e-01,1.556898865512303054e+01,8.762751849482060607e+01
5.166666666666666963e+00,-6.841282597651852093e-01,1.545496727849550034e+01,9.020334637456983273e+01
5.333333333333333925e+00,-6.741443607143019490e-01,1.534260988504311740e+01,9.276044802207701423e+01
5.500000000000000888e+00,-6.643779511313755437e-01,1.523188022652122164e+01,9.529909472649723057e+01
5.666666666666667851e+00,-6.548227483127638804e-01,1.512274310180242765e+01,9.781955191013094009e+01
5.833333333333334814e+00,-6.454726951098604948e-01,1.501516431928411777e+01,1.003220792966782824e+02
6.000000000000001776e+00,-6.363219502699695163e-01,1.490911066090578885e+01,1.028069310734958890e+02
6.166666666666668739e+00,-6.273648792568112809e-01,1.480454984769631999e+01,1.052743560481119403e+02
6.333333333333335702e+00,-6.185960455236140243e-01,1.470145050677571774e+01,1.077245977992412236e+02
6.500000000000002665e+00,-6.100102022134414881e-01,1.459978213974014416e+01,1.101578948225312615e+02
6.666666666666669627e+00,-6.016022842630033285e-01,1.449951509236297653e+01,1.125744806712584705e+02
6.833333333333336590e+00,-5.933674008876631545e-01,1.440062052554836569e+01,1.149745840921832496e+02
7.000000000000003553e+00,-5.853008284267426919e-01,1.430307038747724135e+01,1.173584291567627815e+02
7.166666666666670515e+00,-5.773980035294951074e-01,1.420683738688899211e+01,1.197262353879109469e+02
7.333333333333337478e+00,-5.696545166633214530e-01,1.411189496744510485e+01,1.220782178824850916e+02
7.500000000000004441e+00,-5.620661059269177473e-01,1.401821728312395265e+01,1.244145874296724514e+02
7.666666666666671404e+00,-5.546286511520757134e-01,1.392577917459860615e+01,1.267355506254389184e+02
7.833333333333338366e+00,-5.473381682788401870e-01,1.383455614655213317e+01,1.290413099831976069e+02
8.000000000000005329e+00,-5.401908039896231584e-01,1.374452434588719640e+01,1.313320640408454665e+02
8.166666666666671404e+00,-5.331828305887327257e-01,1.365566054078907499e+01,1.336080074643102762e+02
8.333333333333337478e+00,-5.263106411145578312e-01,1.356794210060331451e+01,1.358693311477441057e+02
8.500000000000003553e+00,-5.195707446723991652e-01,1.348134697649124725e+01,1.381162223104926170e+02
8.666666666666669627e+00,-5.129597619766260719e-01,1.339585368282847710e+01,1.403488645909640127e+02
8.833333333333335702e+00,-5.064744210914893241e-01,1.331144127931322885e+01,1.425674381375162056e+02
9.000000000000001776e+00,-5.001115533605292596e-01,1.322808935375314121e+01,1.447721196964751016e+02
9.166666666666667851e+00,-4.938680895150877603e-01,1.314577800550062747e+01,1.469630826973918829e+02
9.333333333333333925e+00,-4.877410559529679612e-01,1.306448782950846699e+01,1.491404973356433175e+02
9.500000000000000000e+00,-4.817275711787848413e-01,1.298419990097866972e+01,1.513045306524730904e+02
9.666666666666666075e+00,-4.758248423980214192e-01,1.290489576057899868e+01,1.534553466125695422e+02
9.833333333333332149e+00,-4.700301622572476967e-01,1.282655740020279111e+01,1.555931061792699666e+02
9.999999999999998224e+00,-4.643409057233701120e-01,1.274916724924889522e+01,1.577179673874780974e+02
1.016666666666666430e+01,-4.587545270951720600e-01,1.267270816139969902e+01,1.598300854143780043e+02
1.033333333333333037e+01,-4.532685571407706893e-01,1.259716340187623729e+01,1.619296126480240900e+02
1.049999999999999645e+01,-4.478806003549567483e-01,1.252251663515041180e+01,1.640166987538824515e+02
1.066666666666666252e+01,-4.425883323307120976e-01,1.244875191309529328e+01,1.660914907393982958e+02
1.083333333333332860e+01,-4.373894972394983816e-01,1.237585366355537708e+01,1.681541330166575108e+02
1.099999999999999467e+01,-4.322819054152011731e-01,1.230380667931951066e+01,1.702047674632107146e+02
1.116666666666666075e+01,-4.272634310368797483e-01,1.223259610748003112e+01,1.722435334811240182e+02
1.133333333333332682e+01,-4.223320099057298882e-01,1.216220743916240998e+01,1.742705680543177778e+02
1.149999999999999289e+01,-4.174856373119018027e-01,1.209262649961042690e+01,1.762860058042527953e+02
1.166666666666665897e+01,-4.127223659870460915e-01,1.202383943861258508e+01,1.782899790440216066e+02
1.183333333333332504e+01,-4.080403041386678198e-01,1.195583272125614016e+01,1.802826178308976068e+02
1.199999999999999112e+01,-4.034376135625733495e-01,1.188859311899571125e+01,1.822640500173969258e+02
1.216666666666665719e+01,-3.989125078298803029e-01,1.182210770102406450e+01,1.842344013009009132e+02
1.233333333333332327e+01,-3.944632505452420612e-01,1.175636382593319063e+01,1.861937952718898259e+02
1.249999999999998934e+01,-3.900881536731052868e-01,1.169134913365433981e+01,1.881423534608321688e+02
1.266666666666665542e+01,-3.857855759289778308e-01,1.162705153766617627e+01,1.900801953837765268e+02
1.283333333333332149e+01,-3.815539212328363794e-01,1.156345921746070360e+01,1.920074385866865896e+02
1.299999999999998757e+01,-3.773916372219421334e-01,1.150056061125704687e+01,1.939241986885627966e+02
1.316666666666665364e+01,-3.732972138204710966e-01,1.143834440895363436e+01,1.958305894233883464e+02
1.333333333333331971e+01,-3.692691818634881162e-01,1.137679954530971926e+01,1.977267226809399290e+02
1.349999999999998579e+01,-3.653061117729186069e-01,1.131591519334756590e+01,1.996127085464978563e+02
1.366666666666665186e+01,-3.614066122832803596e-01,1.125568075796701883e+01,2.014886553394923112e+02
1.383333333333331794e+01,-3.575693292150502467e-01,1.119608586976451114e+01,2.033546696511197069e+02
1.399999999999998401e+01,-3.537929442936399993e-01,1.113712037904890373e+01,2.052108563809612178e+02
1.416666666666665009e+01,-3.500761740120497123e-01,1.107877435004689559e+01,2.070573187726356537e+02
1.433333333333331616e+01,-3.464177685353657110e-01,1.102103805529100100e+01,2.088941584485174872e+02
1.449999999999998224e+01,-3.428165106453463506e-01,1.096390197018344281e+01,2.107214754435481154e+02
1.466666666666664831e+01,-3.392712147234319131e-01,1.090735676772953688e+01,2.125393682381696863e+02
1.483333333333331439e+01,-3.357807257705825443e-01,1.085139331343443914e+01,2.143479337904087743e+02
1.499999999999998046e+01,-3.323439184624308873e-01,1.079600266035736666e+01,2.161472675671350316e+02
1.516666666666664653e+01,-3.289596962382990153e-01,1.074117604431764939e+01,2.179374635745213027e+02
1.533333333333331261e+01,-3.256269904227001577e-01,1.068690487924719967e+01,2.197186143877291897e+02
1.549999999999997868e+01,-3.223447593780070508e-01,1.063318075268419882e+01,2.214908111798432628e+02
1.566666666666664476e+01,-3.191119876870279759e-01,1.057999542140302829e+01,2.232541437500771053e+02
1.583333333333331083e+01,-3.159276853642909999e-01,1.052734080717564602e+01,2.250087005512730229e+02
1.599999999999997691e+01,-3.127908870948876707e-01,1.047520899265983196e+01,2.267545687167163351e+02
1.616666666666664298e+01,-3.097006514997814319e-01,1.042359221740986897e+01,2.284918340862845980e+02
1.633333333333331083e+01,-3.066560604265325396e-01,1.037248287400544733e+01,2.302205812319522238e+02
1.649999999999997868e+01,-3.036562182644405028e-01,1.032187350429470740e+01,2.319408934826680024e+02
1.666666666666664653e+01,-3.007002512831464802e-01,1.027175679574751577e+01,2.336528529486258776e+02
1.683333333333331439e+01,-2.977873069937808093e-01,1.022212557791521981e+01,2.353565405449451191e+02
1.699999999999998224e+01,-2.949165535317824771e-01,1.017297281899325689e+01,2.370520360147772863e+02
1.716666666666665009e+01,-2.920871790605520379e-01,1.012429162248316494e+01,2.387394179518578312e+02
1.733333333333331794e+01,-2.892983911951396148e-01,1.007607522395064237e+01,2.404187638225163255e+02
1.749999999999998579e+01,-2.865494164452004888e-01,1.002831698787644221e+01,2.420901499871623628e+02
1.766666666666665364e+01,-2.838394996764856404e-01,9.981010404597027375e+00,2.437536517212619174e+02
1.783333333333332149e+01,-2.811679035901653023e-01,9.934149087331999084e+00,2.454093432358172322e+02
1.799999999999998934e+01,-2.785339082193140081e-01,9.887726769295447582e+00,2.470572976973664936e+02
1.816666666666665719e+01,-2.759368104419122614e-01,9.841737300888462769e+00,2.486975872475145479e+02
1.833333333333332504e+01,-2.733759235097483753e-01,9.796174646970172262e+00,2.503302830220095530e+02
1.849999999999999289e+01,-2.708505765926310094e-01,9.751032884204732909e+00,2.519554551693770463e+02
1.866666666666666075e+01,-2.683601143373438025e-01,9.706306198481842173e+00,2.535731728691240505e+02
1.883333333333332860e+01,-2.659038964408017569e-01,9.661988882408374835e+00,2.551835043495254922e+02
1.899999999999999645e+01,-2.634812972368861250e-01,9.618075332868894378e+00,2.567865169050036229e+02
1.916666666666666430e+01,-2.610917052964618068e-01,9.574560048652816846e+00,2.583822769131123778e+02
1.933333333333333215e+01,-2.587345230400955876e-01,9.531437628146134600e+00,2.599708498511366770e+02
1.950000000000000000e+01,-2.564091663630191920e-01,9.488702767085630541e+00,2.615523003123175840e+02
1.966666666666666785e+01,-2.541150642718928987e-01,9.446350256373648335e+00,2.631266920217132110e+02
1.983333333333333570e+01,-2.518516585329509394e-01,9.404374979951489522e+00,2.646940878517051488e+02
2.000000000000000355e+01,-2.496184033311187600e-01,9.362771912729636270e+00,2.662545498371600843e+02
2.016666666666667140e+01,-2.474147649397162030e-01,9.321536118573016338e+00,2.678081391902555879e+02
2.033333333333333925e+01,-2.452402214003696901e-01,9.280662748339620904e+00,2.693549163149788228e+02
2.050000000000000711e+01,-2.430942622127758301e-01,9.240147037970825039e+00,2.708949408213072729e+02
2.066666666666667496e+01,-2.409763880339701736e-01,9.199984306631829867e+00,2.724282715390792191e+02
2.083333333333334281e+01,-2.388861103867705171e-01,9.160169954900702294e+00,2.739549665315627180e+02
2.100000000000001066e+01,-2.368229513770753747e-01,9.120699463004523722e+00,2.754750831087301322e+02
2.116666666666667851e+01,-2.347864434197117212e-01,9.081568389101239092e+00,2.769886778402469645e+02
2.133333333333334636e+01,-2.327761289725375493e-01,9.042772367605815376e+00,2.784958065681812514e+02
2.150000000000001421e+01,-2.307915602785164388e-01,9.004307107559396783e+00,2.799965244194411298e+02
2.166666666666668206e+01,-2.288322991154920494e-01,8.966168391040147512e+00,2.814908858179478557e+02
2.183333333333334991e+01,-2.268979165533996922e-01,8.928352071614581220e+00,2.829789444965502980e+02
2.200000000000001776e+01,-2.249879927186656248e-01,8.890854072828137333e+00,2.844607535086882990e+02
2.216666666666668561e+01,-2.231021165655491800e-01,8.853670386733879738e+00,2.859363652398105842e+02
2.233333333333335347e+01,-2.212398856541965553e-01,8.816797072458181006e+00,2.874058314185535892e+02
2.250000000000002132e+01,-2.194009059351811897e-01,8.780230254802317447e+00,2.888692031276873422e+02
2.266666666666668917e+01,-2.175847915403152366e-01,8.743966122878932268e+00,2.903265308148338590e+02
2.283333333333335702e+01,-2.157911645795237698e-01,8.708000928782345440e+00,2.917778643029643035e+02
2.300000000000002487e+01,-2.140196549435819107e-01,8.672330986291749255e+00,2.932232528006795746e+02
2.316666666666669272e+01,-2.122699001125228080e-01,8.636952669606328570e+00,2.946627449122805729e+02
2.333333333333336057e+01,-2.105415449695292318e-01,8.601862412111406897e+00,2.960963886476324660e+02
2.350000000000002842e+01,-2.088342416201322271e-01,8.567056705174717735e+00,2.975242314318282979e+02
2.366666666666669627e+01,-2.071476492165419958e-01,8.532532096971960911e+00,2.989463201146569418e+02
2.383333333333336412e+01,-2.054814337869478591e-01,8.498285191340803735e+00,3.003627009798804011e+02
2.400000000000003197e+01,-2.038352680696243480e-01,8.464312646662532913e+00,3.017734197543242090e+02
2.416666666666669983e+01,-2.022088313516916536e-01,8.430611174770584526e+00,3.031785216167859289e+02
2.433333333333336768e+01,-2.006018093123808077e-01,8.397177539885188224e+00,3.045780512067667587e+02
2.450000000000003553e+01,-1.990138938706598470e-01,8.364008557573411551e+00,3.059720526330289658e+02
2.466666666666670338e+01,-1.974447830370834600e-01,8.331101093733897400e+00,3.073605694819846121e+02
2.483333333333337123e+01,-1.958941807697324455e-01,8.298452063605608942e+00,3.087436448259188637e+02
2.500000000000003908e+01,-1.943617968341145030e-01,8.266058430799922974e+00,3.101213212310522067e+02
2.516666666666670693e+01,-1.928473466669022585e-01,8.233917206355439333e+00,3.114936407654447521e+02
2.533333333333337478e+01,-1.913505512433890388e-01,8.202025447814873971e+00,3.128606450067471769e+02
2.550000000000004263e+01,-1.898711369485460709e-01,8.170380258323449496e+00,3.142223750498010304e+02
2.566666666666671048e+01,-1.884088354515709440e-01,8.138978785748188116e+00,3.155788715140923841e+02
2.583333333333337833e+01,-1.869633835838185876e-01,8.107818221817550963e+00,3.169301745510620094e+02
2.600000000000004619e+01,-1.855345232200110717e-01,8.076895801280882026e+00,3.182763238512754924e+02
2.616666666666671404e+01,-1.841220011626266972e-01,8.046208801087111340e+00,3.196173586514566978e+02
2.633333333333338189e+01,-1.827255690293701218e-01,8.015754539582216509e+00,3.209533177413870817e+02
2.650000000000004974e+01,-1.813449831436313997e-01,7.985530375724944285e+00,3.222842394706746063e+02
2.666666666666671759e+01,-1.799800044278422606e-01,7.955533708320303710e+00,3.236101617553946426e+02
2.683333333333338544e+01,-1.786303982996435280e-01,7.925761975270362747e+00,3.249311220846063861e+02
2.700000000000005329e+01,-1.772959345707778855e-01,7.896212652841899882e+00,3.262471575267467188e+02
2.716666666666672114e+01,-1.759763873486281660e-01,7.866883254950462145e+00,3.275583047359051534e+02
2.733333333333338899e+01,-1.746715349403205331e-01,7.837771332460408580e+00,3.288645999579819090e+02
2.750000000000005684e+01,-1.733811597593181153e-01,7.808874472500522579e+00,3.301660790367319578e+02
2.766666666666672469e+01,-1.721050482344300969e-01,7.780190297794784549e+00,3.314627774196977725e+02
2.783333333333339255e+01,-1.708429907211657939e-01,7.751716466007923856e+00,3.327547301640324804e+02
2.800000000000006040e+01,-1.695947814153649369e-01,7.723450669105362820e+00,3.340419719422167191e+02
2.816666666666672825e+01,-1.683602182690370208e-01,7.695390632727190372e+00,3.353245370476712424e+02
2.833333333333339610e+01,-1.671391029083460211e-01,7.667534115575799447e+00,3.366024594002672075e+02
2.850000000000006395e+01,-1.659312405536775559e-01,7.639878908816853276e+00,3.378757725517366453e+02
2.866666666666673180e+01,-1.647364399417287351e-01,7.612422835493231510e+00,3.391445096909855010e+02
2.883333333333339965e+01,-1.635545132495622167e-01,7.585163749951638223e+00,3.404087036493107234e+02
2.900000000000006750e+01,-1.623852760205679591e-01,7.558099537281543157e+00,3.416683869055243576e+02
2.916666666666673535e+01,-1.612285470922780739e-01,7.531228112766163107e+00,3.429235915909854384e+02
2.933333333333340320e+01,-1.600841485259823227e-01,7.504547421345166391e+00,3.441743494945429802e+02
2.950000000000007105e+01,-1.589519055380924639e-01,7.478055437088817925e+00,3.454206920673910872e+02
2.966666666666673891e+01,-1.578316464332064628e-01,7.451750162683283385e+00,3.466626504278383436e+02
2.983333333333340676e+01,-1.567232025388241579e-01,7.425629628926812664e+00,3.479002553659928481e+02
3.000000000000007461e+01,-1.556264081416686151e-01,7.399691894236534395e+00,3.491335373483656213e+02
3.016666666666674246e+01,-1.545411004255672904e-01,7.373935044165606634e+00,3.503625265223931819e+02
3.033333333333341031e+01,-1.534671194108503389e-01,7.348357190930465244e+00,3.515872527208815654e+02
3.050000000000007816e+01,-1.524043078952231622e-01,7.322956472947928397e+00,3.528077454663729213e+02
3.066666666666674601e+01,-1.513525113960726975e-01,7.297731054381916493e+00,3.540240339754366232e+02
3.083333333333341386e+01,-1.503115780941680080e-01,7.272679124699554798e+00,3.552361471628865957e+02
3.100000000000008171e+01,-1.492813587787160112e-01,7.247798898236435861e+00,3.564441136459259951e+02
3.116666666666674956e+01,-1.482617067937363753e-01,7.223088613770813460e+00,3.576479617482211779e+02
3.133333333333341741e+01,-1.472524779857180832e-01,7.198546534106527339e+00,3.588477195039056369e+02
3.150000000000008527e+01,-1.462535306525241663e-01,7.174170945664440247e+00,3.600434146615164082e+02
3.166666666666675312e+01,-1.452647254935096888e-01,7.149960158082188322e+00,3.612350746878634027e+02
3.183333333333342097e+01,-1.442859255608203162e-01,7.125912503822051214e+00,3.624227267718337089e+02
3.200000000000008527e+01,-1.433169962118402974e-01,7.102026337786744747e+00,3.636063978281315485e+02
3.216666666666674956e+01,-1.423578050627581915e-01,7.078300036942951401e+00,3.647861145009553638e+02
3.233333333333341386e+01,-1.414082219432203635e-01,7.054731999952414512e+00,3.659619031676140821e+02
3.250000000000007816e+01,-1.404681188520441049e-01,7.031320646810407027e+00,3.671337899420824442e+02
3.266666666666674246e+01,-1.395373699139612622e-01,7.008064418491413150e+00,3.683018006784976706e+02
3.283333333333340676e+01,-1.386158513373652035e-01,6.984961776601852357e+00,3.694659609745980333e+02
3.300000000000007105e+01,-1.377034413730352236e-01,6.962011203039679685e+00,3.706262961751046987e+02
3.316666666666673535e+01,-1.368000202738115789e-01,6.939211199660711316e+00,3.717828313750482039e+02
3.333333333333339965e+01,-1.359054702551972527e-01,6.916560287951512009e+00,3.729355914230401368e+02
3.350000000000006395e+01,-1.350196754568614710e-01,6.894057008708701417e+00,3.740846009244916104e+02
3.366666666666672825e+01,-1.341425219050218776e-01,6.871699921724530924e+00,3.752298842447789866e+02
3.383333333333339255e+01,-1.332738974756819128e-01,6.849487605478583596e+00,3.763714655123587818e+02
3.400000000000005684e+01,-1.324136918587023592e-01,6.827418656835466670e+00,3.775093686218314133e+02
3.416666666666672114e+01,-1.315617965226838215e-01,6.805491690748352696e+00,3.786436172369561746e+02
3.433333333333338544e+01,-1.307181046806412394e-01,6.783705339968245873e+00,3.797742347936175520e+02
3.450000000000004974e+01,-1.298825112564483408e-01,6.762058254758837705e+00,3.809012445027440208e+02
3.466666666666671404e+01,-1.290549128520332711e-01,6.740549102616832045e+00,3.820246693531801156e+02
3.483333333333337833e+01,-1.282352077153062764e-01,6.719176567997614313e+00,3.831445321145130265e+02
3.500000000000004263e+01,-1.274232957088003160e-01,6.697939352046147654e+00,3.842608553398540607e+02
3.516666666666670693e+01,-1.266190782790070357e-01,6.676836172332979658e+00,3.853736613685762222e+02
3.533333333333337123e+01,-1.258224584263899215e-01,6.655865762595247759e+00,3.864829723290088168e+02
3.550000000000003553e+01,-1.250333406760586186e-01,6.635026872482571392e+00,3.875888101410891977e+02
3.566666666666669983e+01,-1.242516310490865972e-01,6.614318267307723431e+00,3.886911965189738112e+02
3.583333333333336412e+01,-1.234772370344567882e-01,6.593738727801980559e+00,3.897901529736075190e+02
3.600000000000002842e+01,-1.227100675616196318e-01,6.573287049875044197e+00,3.908857008152533581e+02
3.616666666666669272e+01,-1.219500329736476485e-01,6.552962044379436080e+00,3.919778611559833053e+02
3.633333333333335702e+01,-1.211970450009725170e-01,6.532762536879274329e+00,3.930666549121298203e+02
3.650000000000002132e+01,-1.204510167356896283e-01,6.512687367423326101e+00,3.941521028067003272e+02
3.666666666666668561e+01,-1.197118626064165026e-01,6.492735390322256883e+00,3.952342253717540643e+02
3.683333333333334991e+01,-1.189794983536913708e-01,6.472905473929975173e+00,3.963130429507424424e+02
3.700000000000001421e+01,-1.182538410058986827e-01,6.453196500428991733e+00,3.973885757008139308e+02
3.716666666666667851e+01,-1.175348088557085363e-01,6.433607365619707252e+00,3.984608435950839294e+02
3.733333333333334281e+01,-1.168223214370180119e-01,6.414136978713537829e+00,3.995298664248695104e+02
3.750000000000000711e+01,-1.161162995023813649e-01,6.394784262129807217e+00,4.005956638018911917e+02
3.766666666666667140e+01,-1.154166650009181699e-01,6.375548151296320576e+00,4.016582551604406035e+02
3.783333333333333570e+01,-1.147233410566874390e-01,6.356427594453539776e+00,4.027176597595162093e+02
3.800000000000000000e+01,-1.140362519475164316e-01,6.337421552462287444e+00,4.037738966849266262e+02
3.816666666666666430e+01,-1.133553230842733323e-01,6.318528998614908687e+00,4.048269848513624538e+02
3.833333333333332860e+01,-1.126804809905734978e-01,6.299748918449813218e+00,4.058769430044374076e+02
3.849999999999999289e+01,-1.120116532829083938e-01,6.281080309569328612e+00,4.069237897226989844e+02
3.866666666666665719e+01,-1.113487686511877295e-01,6.262522181460797199e+00,4.079675434196091146e+02
3.883333333333332149e+01,-1.106917568396844076e-01,6.244073555320849955e+00,4.090082223454959376e+02
3.899999999999998579e+01,-1.100405486283735634e-01,6.225733463882787255e+00,4.100458445894763599e+02
3.916666666666665009e+01,-1.093950758146554486e-01,6.207500951247011400e+00,4.110804280813508740e+02
3.933333333333331439e+01,-1.087552711954540979e-01,6.189375072714435433e+00,4.121119905934699545e+02
3.949999999999997868e+01,-1.081210685496822449e-01,6.171354894622822052e+00,4.131405497425737394e+02
3.966666666666664298e+01,-1.074924026210643951e-01,6.153439494185978020e+00,4.141661229916047660e+02
3.983333333333330728e+01,-1.068692091013094259e-01,6.135627959335759662e+00,4.151887276514941050e+02
3.999999999999997158e+01,-1.062514246136248841e-01,6.117919388566821937e+00,4.162083808829219151e+02
4.016666666666663588e+01,-1.056389866965648794e-01,6.100312890784061359e+00,4.172250996980526452e+02
4.033333333333330017e+01,-1.050318337882038267e-01,6.082807585152694152e+00,4.182389009622447702e+02
4.049999999999996447e+01,-1.044299052106287540e-01,6.065402600950922540e+00,4.192498013957365401e+02
4.066666666666662877e+01,-1.038331411547426947e-01,6.048097077425132362e+00,4.202578175753073992e+02
4.083333333333329307e+01,-1.032414826653722112e-01,6.030890163647570468e+00,4.212629659359153038e+02
4.099999999999995737e+01,-1.026548716266717926e-01,6.013781018376458398e+00,4.222652627723114165e+02
4.116666666666662167e+01,-1.020732507478188389e-01,5.996768809918488152e+00,4.232647242406311534e+02
4.133333333333328596e+01,-1.014965635489922247e-01,5.979852715993656531e+00,4.242613663599634037e+02
4.149999999999995026e+01,-1.009247543476282927e-01,5.963031923602384765e+00,4.252552050138971254e+02
4.166666666666661456e+01,-1.003577682449479092e-01,5.946305628894893225e+00,4.262462559520462264e+02
4.183333333333327886e+01,-9.979555111274840407e-02,5.929673037042768158e+00,4.272345347915533011e+02
4.199999999999994316e+01,-9.923804958045481794e-02,5.913133362112692026e+00,4.282200570185721062e+02
4.216666666666660745e+01,-9.868521102242402976e-02,5.896685826942287711e+00,4.292028379897291188e+02
4.233333333333327175e+01,-9.813698354549692249e-02,5.880329663018038389e+00,4.301828929335654266e+02
4.249999999999993605e+01,-9.759331597679217485e-02,5.864064110355239556e+00,4.311602369519579270e+02
4.266666666666660035e+01,-9.705415785173718279e-02,5.847888417379950354e+00,4.321348850215211996e+02
4.283333333333326465e+01,-9.651945940233039312e-02,5.831801840812895321e+00,4.331068519949900519e+02
4.299999999999992895e+01,-9.598917154562970622e-02,5.815803645555289947e+00,4.340761526025826242e+02
4.316666666666659324e+01,-9.546324587246282634e-02,5.799893104576546499e+00,4.350428014533454188e+02
4.333333333333325754e+01,-9.494163463635378608e-02,5.784069498803821041e+00,4.360068130364793433e+02
4.349999999999992184e+01,-9.442429074266144029e-02,5.768332117013377669e+00,4.369682017226482458e+02
4.366666666666658614e+01,-9.391116773792500261e-02,5.752680255723723768e+00,4.379269817652689198e+02
4.383333333333325044e+01,-9.340221979941260022e-02,5.737113219090488769e+00,4.388831673017840558e+02
4.399999999999991473e+01,-9.289740172486778136e-02,5.721630318803010873e+00,4.398367723549179118e+02
4.416666666666657903e+01,-9.239666892245027019e-02,5.706230873982602425e+00,4.407878108339150458e+02
4.433333333333324333e+01,-9.189997740086650047e-02,5.690914211082458429e+00,4.417362965357621079e+02
4.449999999999990763e+01,-9.140728375968572295e-02,5.675679663789177098e+00,4.426822431463936027e+02
4.466666666666657193e+01,-9.091854517983806450e-02,5.660526572925871136e+00,4.436256642418812817e+02
4.483333333333323623e+01,-9.043371941429048655e-02,5.645454286356822671e+00,4.445665732896073905e+02
4.499999999999990052e+01,-8.995276477889653510e-02,5.630462158893672964e+00,4.455049836494230249e+02
4.516666666666656482e+01,-8.947564014341677363e-02,5.615549552203103367e+00,4.464409085747902282e+02
4.533333333333322912e+01,-8.900230492270576332e-02,5.600715834715985331e+00,4.473743612139095376e+02
4.549999999999989342e+01,-8.853271906806232938e-02,5.585960381537974584e+00,4.483053546108325236e+02
4.566666666666655772e+01,-8.806684305873963003e-02,5.571282574361518414e+00,4.492339017065594362e+02
4.583333333333322201e+01,-8.760463789361153109e-02,5.556681801379249386e+00,4.501600153401226407e+02
4.599999999999988631e+01,-8.714606508299213572e-02,5.542157457198750414e+00,4.510837082496557287e+02
4.616666666666655061e+01,-8.669108664060540259e-02,5.527708942758649435e+00,4.520049930734488726e+02
4.633333333333321491e+01,-8.623966507570121620e-02,5.513335665246032136e+00,4.529238823509898566e+02
4.649999999999987921e+01,-8.579176338531546708e-02,5.499037038015146095e+00,4.538403885239923738e+02
4.666666666666654351e+01,-8.534734504667070010e-02,5.484812480507367916e+00,4.547545239374102266e+02
4.683333333333320780e+01,-8.490637400971473570e-02,5.470661418172415580e+00,4.556663008404389075e+02
4.699999999999987210e+01,-8.446881468979389185e-02,5.456583282390782941e+00,4.565757313875039927e+02
4.716666666666653640e+01,-8.403463196045891925e-02,5.442577510397373253e+00,4.574828276392369162e+02
4.733333333333320070e+01,-8.360379114640009712e-02,5.428643545206306875e+00,4.583876015634380110e+02
4.749999999999986500e+01,-8.317625801650894990e-02,5.414780835536888937e+00,4.592900650360274994e+02
